,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000000101,YBL005W,PDR3,2.0,22.7790622711,11.3895311356,"[10.980844, 11.798218]",Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting PDRE sites (PDR responsive elements); has a role in response to drugs and organic solvents; post-translationally up-regulated in cells lacking functional mitochondrial genome; involved in diauxic shift; relative distribution to nucleus increases upon DNA replication stress; APCC(Cdh1) substrate
S000000103,YBL007C,SLA1,2.0,22.7790622711,11.3895311356,"[10.980844, 11.798218]",Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains
S000001872,YFL022C,FRS2,2.0,22.7111673355,11.3555836678,"[10.946897, 11.764271]","Alpha subunit of cytoplasmic phenylalanyl-tRNA synthetase; forms a tetramer with Frs1p to form active enzyme; evolutionarily distant from mitochondrial phenylalanyl-tRNA synthetase based on protein sequence, but substrate binding is similar"
S000001873,YFL021W,GAT1,2.0,22.7111673355,11.3555836678,"[10.946897, 11.764271]",Transcriptional activator of nitrogen catabolite repression genes; contains a GATA-1-type zinc finger DNA-binding motif; activity and localization regulated by nitrogen limitation and Ure2p; different translational starts produce two major and two minor isoforms that are differentially regulated and localized
S000001929,YFR033C,QCR6,2.0,22.7006320953,11.3503160477,"[11.071846, 11.628786]","Subunit 6 of the ubiquinol cytochrome-c reductase complex; the complex, also known as the cytochrome bc(1) complex or Complex III, is a component of the mitochondrial inner membrane electron transport chain; highly acidic protein; required for maturation of cytochrome c1; may be loosely associated with the complex since it is easily released into the intermembrane space"
S000002237,YDL079C,MRK1,2.0,22.6640787125,11.3320393562,"[10.658288, 12.005791]","Glycogen synthase kinase 3 (GSK-3) homolog; one of four GSK-3 homologs in S. cerevisiae that function to activate Msn2p-dependent transcription of stress responsive genes and that function in protein degradation; MRK1 has a paralog, RIM11, that arose from the whole genome duplication"
S000005751,YOR225W,,2.0,22.6013650894,11.3006825447,"[11.14695, 11.454415]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000208,YBR004C,GPI18,2.0,22.480682373,11.2403411865,"[10.160233, 12.320449]","Functional ortholog of human PIG-V; PIG-V is a mannosyltransferase that transfers the second mannose in glycosylphosphatidylinositol biosynthesis; the authentic, non-tagged protein was localized to mitochondria"
S000000210,YBR006W,UGA2,2.0,22.480682373,11.2403411865,"[10.160233, 12.320449]",Succinate semialdehyde dehydrogenase; involved in the utilization of gamma-aminobutyrate (GABA) as a nitrogen source; part of the 4-aminobutyrate and glutamate degradation pathways; localized to the cytoplasm
S000000107,YBL011W,SCT1,2.0,22.4608707428,11.2304353714,"[11.007935, 11.452936]",Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed
S000000309,YBR105C,VID24,2.0,22.4565048218,11.2282524109,"[10.295717, 12.160788]","GID Complex regulatory subunit; binds GID Complex in response to glucose through interactions with complex member Vid28p; regulates fructose-1,6-bisphosphatase (FBPase) targeting to the vacuole; promotes proteasome-dependent catabolite degradation of FBPase; peripheral membrane protein located at Vid (vacuole import and degradation) vesicles"
S000005235,YNL291C,MID1,2.0,22.3195419312,11.1597709656,"[10.602361, 11.717181]",N-glycosylated integral membrane protein of the ER and plasma membrane; functions as a stretch-activated Ca2+-permeable cation channel required for Ca2+ influx stimulated by pheromone; interacts with Cch1p; forms an oligomer
S000000173,YBL077W,,2.0,21.9177303314,10.9588651657,"[10.928347, 10.989384]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene ILS1/YBL076C"
S000000807,YER005W,YND1,2.0,21.8971176147,10.9485588074,"[10.00702, 11.890098]",Apyrase with wide substrate specificity; helps prevent inhibition of glycosylation by hydrolyzing nucleoside tri- and diphosphates that inhibit glycotransferases; partially redundant with Gda1p; mediates adenovirus E4orf4-induced toxicity
S000005578,YOR052C,TMC1,2.0,21.856754303,10.9283771515,"[10.928377, 10.928377]","AN1-type zinc finger protein of unknown function; may protect cells from trivalent metalloid induced proteotoxicity; contains a PACE promoter element, a transcriptional profile similar to CUZ1 and RPN2, and decreased expression in an RPN4 mutant; induced by nitrogen limitation and weak acid; ortholog of human AIRAP, which stimulates proteasome activity in response to arsenic; protein abundance increases in response to DNA replication stress"
S000000540,YCL035C,GRX1,2.0,21.5992517471,10.7996258736,"[10.289784, 11.309467]","Glutathione-dependent disulfide oxidoreductase; hydroperoxide and superoxide-radical responsive, heat-stable, with active site cysteine pair; protects cells from oxidative damage; GRX1 has a paralog, GRX2, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000000111,YBL015W,ACH1,2.0,21.5469255447,10.7734627724,"[9.650382, 11.896544]",Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth
S000001698,YKL215C,OXP1,2.0,21.411441803,10.7057209015,"[9.2521324, 12.159309]",5-oxoprolinase; enzyme is ATP-dependent and functions as a dimer; similar to mouse Oplah gene; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress
S000006434,YLR438C-A,LSM3,2.0,21.4049959183,10.7024979591,"[10.322253, 11.082743]","Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; protein increases in abundance and relocalizes from nucleus to cytoplasmic foci upon DNA replication stress"
S000006330,YPR126C,,2.0,21.3004398346,10.6502199173,"[9.9585047, 11.341935]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000006331,YPR127W,,2.0,21.3004398346,10.6502199173,"[9.9585047, 11.341935]",Putative pyridoxine 4-dehydrogenase; differentially expressed during alcoholic fermentation; expression activated by transcription factor YRM1/YOR172W; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus
S000003548,YJL011C,RPC17,2.0,21.2511796951,10.6255898476,"[10.553101, 10.698079]","RNA polymerase III subunit C17; physically interacts with C31, C11, and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia"
S000002601,YDR193W,,2.0,21.2505998611,10.6252999306,"[9.8959885, 11.354611]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000004100,YLR110C,CCW12,2.0,21.2468147278,10.6234073639,"[9.9034004, 11.343414]","Cell wall mannoprotein; plays a role in maintenance of newly synthesized areas of cell wall; localizes to periphery of small buds, septum region of larger buds, and shmoo tip; CCW12 has a paralog, YDR134C, that arose from the whole genome duplication"
S000004102,YLR112W,,2.0,21.2468147278,10.6234073639,"[9.9034004, 11.343414]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000129,YBL033C,RIB1,2.0,21.1142148972,10.5571074486,"[9.1131163, 12.001099]",GTP cyclohydrolase II; catalyzes the first step of the riboflavin biosynthesis pathway
S000003138,YGL170C,SPO74,2.0,20.8753538132,10.4376769066,"[10.322253, 10.553101]",Component of the meiotic outer plaque of the spindle pole body; involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation
S000005819,YOR293W,RPS10A,2.0,20.8411941528,10.4205970764,"[9.1131163, 11.728078]","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S10, no bacterial homolog; RPS10A has a paralog, RPS10B, that arose from the whole genome duplication"
S000001762,YKR054C,DYN1,2.0,20.8256063461,10.4128031731,"[10.012953, 10.812654]","Cytoplasmic heavy chain dynein; microtubule motor protein; member of the AAA+ protein family, required for anaphase spindle elongation; involved in spindle assembly, chromosome movement, and spindle orientation during cell division, targeted to microtubule tips by Pac1p; motility along microtubules inhibited by She1p"
S000004674,YMR070W,MOT3,2.0,20.7675848007,10.3837924004,"[10.339595, 10.42799]","Transcriptional repressor, activator; role in cellular adjustment to osmotic stress, including transcriptional activation and modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; can form [MOT3+] prion"
S000004016,YLR026C,SED5,2.0,20.7675848007,10.3837924004,"[9.2580652, 11.50952]",cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins
S000004929,YMR312W,ELP6,2.0,20.6052951813,10.3026475906,"[9.6259298, 10.979365]",Subunit of hexameric RecA-like ATPase Elp456 Elongator subcomplex; which is required for modification of wobble nucleosides in tRNA; required for Elongator structural integrity
S000004556,YML091C,RPM2,2.0,20.069478035,10.0347390175,"[9.8959885, 10.17349]","Protein subunit of mitochondrial RNase P; has roles in nuclear transcription, cytoplasmic and mitochondrial RNA processing, and mitochondrial translation; distributed to mitochondria, cytoplasmic processing bodies, and the nucleus"
S000001930,YFR034C,PHO4,2.0,19.8111658096,9.90558290482,"[9.2580652, 10.553101]","Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction, competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability"
S000001932,YFR036W,CDC26,2.0,19.8111658096,9.90558290482,"[9.2580652, 10.553101]","Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; relocalizes to the cytosol in response to hypoxia"
S000001512,YKL029C,MAE1,1.0,14.3665561676,14.3665561676,[14.366556],"Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate, which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids"
S000001511,YKL028W,TFA1,1.0,14.3665561676,14.3665561676,[14.366556],"TFIIE large subunit; involved in recruitment of RNA polymerase II to the promoter, activation of TFIIH, and promoter opening"
S000000735,YEL009C,GCN4,1.0,14.3665561676,14.3665561676,[14.366556],bZIP transcriptional activator of amino acid biosynthetic genes;  activator responds to amino acid starvation; expression is tightly regulated at both the transcriptional and translational levels
S000000538,YCL033C,MXR2,1.0,14.3665561676,14.3665561676,[14.366556],Methionine-R-sulfoxide reductase; involved in the response to oxidative stress; protects iron-sulfur clusters from oxidative inactivation along with MXR1; involved in the regulation of lifespan
S000002661,YDR253C,MET32,1.0,14.3665561676,14.3665561676,[14.366556],"Zinc-finger DNA-binding transcription factor; involved in transcriptional regulation of the methionine biosynthetic genes; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; feedforward loop exists in the regulation of genes controlled by Met4p and Met32p; lack of such a loop for MET31 may account for the differential actions of Met32p and Met31p; MET32 has a paralog, MET31, that arose from the whole genome duplication"
