,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000002393,YDL234C,GYP7,2.0,24.0,12.0,"[12.0, 12.0]","GTPase-activating protein for yeast Rab family members; members include Ypt7p (most effective), Ypt1p, Ypt31p, and Ypt32p (in vitro); involved in vesicle mediated protein trafficking"
S000000835,YER033C,ZRG8,2.0,24.0,12.0,"[12.0, 12.0]","Protein of unknown function; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; GFP-fusion protein is localized to the cytoplasm; transcription induced under conditions of zinc deficiency"
S000005670,YOR144C,ELG1,2.0,24.0,12.0,"[12.0, 12.0]",Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication
S000001579,YKL096W,CWP1,2.0,24.0,12.0,"[12.0, 12.0]","Cell wall mannoprotein that localizes to birth scars of daughter cells; linked to a beta-1,3- and beta-1,6-glucan heteropolymer through a phosphodiester bond; required for propionic acid resistance"
S000005414,YOL053W,AIM39,2.0,24.0,12.0,"[12.0, 12.0]",Protein of unknown function; null mutant displays elevated frequency of mitochondrial genome loss
S000005096,YNL152W,INN1,2.0,24.0,12.0,"[12.0, 12.0]","Essential protein that associates with contractile actomyosin ring; required for ingression of the plasma membrane into the bud neck during cytokinesis; C2 domain, a membrane targeting module, is required for function; activates chitin synthase activity of Chs2p during cytokinesis"
S000001139,YHR097C,,2.0,24.0,12.0,"[12.0, 12.0]","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YHR097C has a paralog, PAL1, that arose from the whole genome duplication"
S000006173,YPL252C,YAH1,2.0,24.0,12.0,"[12.0, 12.0]",Ferredoxin of the mitochondrial matrix; required for formation of cellular iron-sulfur proteins; involved in heme A biosynthesis; human homolog FDX1L can complement yeast by allowing growth during down-regulation of yeast YAH1
S000003745,YJL209W,CBP1,2.0,24.0,12.0,"[12.0, 12.0]","Mitochondrial protein, regulator of COB mRNA stability and translation; interacts with the 5'-untranslated region of the COB mRNA; found in a complex at the inner membrane along with Pet309p; localizes to mitochondrial foci upon DNA replication stress"
S000001029,YHL037C,,2.0,24.0,12.0,"[12.0, 12.0]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000029,YAL031C,GIP4,2.0,24.0,12.0,"[12.0, 12.0]",Cytoplasmic protein that regulates protein phosphatase 1 Glc7p; protein overexpression relocalizes Glc7p from the nucleus and prevents chromosome segregation; potential Cdc28p substrate
S000003207,YGL238W,CSE1,2.0,24.0,12.0,"[12.0, 12.0]","Nuclear envelope protein that acts as a recycling factor; mediates the nuclear export of Srp1p (importin alpha) back to the cytoplasm after its import substrates have been released into the nucleoplasm, thereby allowing the participation of Srp1p in multiple rounds of nuclear import; required for accurate chromosome segregation; homolog of metazoan CAS and human CSE1L, overexpression of which is implicated in cancer progression"
S000005866,YOR339C,UBC11,2.0,24.0,12.0,"[12.0, 12.0]","Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C, but not a true functional homolog of this E2; unlike E2-C, not required for the degradation of mitotic cyclin Clb2"
S000000685,YCR089W,FIG2,2.0,24.0,12.0,"[12.0, 12.0]","Cell wall adhesin, expressed specifically during mating; may be involved in maintenance of cell wall integrity during mating; FIG2 has a paralog, AGA1, that arose from the whole genome duplication"
S000006665,TM(CAU)O1,IMT1,2.0,24.0,12.0,"[12.0, 12.0]",Methionine initiator tRNA (tRNA-Met); predicted by tRNAscan-SE analysis; one of four initiator methionine tRNAs in yeast that are functional for translation
S000002776,YDR368W,YPR1,2.0,24.0,12.0,"[12.0, 12.0]","NADPH-dependent aldo-keto reductase; reduces multiple substrates including 2-methylbutyraldehyde and D,L-glyceraldehyde, expression is induced by osmotic and oxidative stress; functionally redundant with other aldo-keto reductases; protein abundance increases in response to DNA replication stress; YPR1 has a paralog, GCY1, that arose from the whole genome duplication; human homolog AKR1B1 can complement yeast null mutant"
S000003658,YJL122W,ALB1,2.0,24.0,12.0,"[12.0, 12.0]",Shuttling pre-60S factor; involved in the biogenesis of ribosomal large subunit; interacts directly with Arx1p; responsible for Tif6p recycling defects in absence of Rei1p
S000006577,TG(GCC)D2,,2.0,24.0,12.0,"[12.0, 12.0]","Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis"
S000000844,YER042W,MXR1,2.0,24.0,12.0,"[12.0, 12.0]",Methionine-S-sulfoxide reductase; involved in the response to oxidative stress; protects iron-sulfur clusters from oxidative inactivation along with MXR2; involved in the regulation of lifespan; reduced activity of human homolog implicated in Alzheimer disease
S000006776,TW(CCA)P,,2.0,24.0,12.0,"[12.0, 12.0]","Tryptophan tRNA (tRNA-Trp), predicted by tRNAscan-SE analysis"
S000006171,YPL250C,ATG41,2.0,24.0,12.0,"[12.0, 12.0]","Protein of unknown function; required for selective and nonselective autophagy, and mitophagy; regulates the rate of autophagosome formation; interacts with Atg9p, and has a similar peri-mitochondrial localization; elevated Gcn4p-dependent expression under autophagy-inducing conditions; mobilized into polysomes upon a shift from a fermentable to nonfermentable carbon source; potential Cdc28p substrate; ATG41 has a paralog, ICY1, that arose from the whole genome duplication"
S000005098,YNL154C,YCK2,2.0,24.0,12.0,"[12.0, 12.0]","Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis, proper septin assembly, endocytic trafficking, and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen, causing glucose repression of respiratory metabolism; YCK2 has a paralog, YCK1, that arose from the whole genome duplication"
S000006684,TP(UGG)M,SUF7,2.0,24.0,12.0,"[12.0, 12.0]","Proline tRNA (tRNA-Pro), predicted by tRNAscan-SE analysis; target of K. lactis zymocin; can mutate to suppress +1 frameshift mutations in proline codons"
S000003676,YJL140W,RPB4,2.0,24.0,12.0,"[12.0, 12.0]","RNA polymerase II subunit B32; forms dissociable heterodimer with Rpb7p; Rpb4/7 dissociates from RNAPII as Ser2 CTD phosphorylation increases; Rpb4/7 regulates cellular lifespan via mRNA decay process; involved in recruitment of 3'-end processing factors to transcribing RNAPII complex, export of mRNA to cytoplasm under stress conditions; also involved in translation initiation"
S000002103,YEL017C-A,PMP2,2.0,24.0,12.0,"[12.0, 12.0]","Proteolipid associated with plasma membrane H(+)-ATPase (Pma1p); regulates plasma membrane H(+)-ATPase activity; protein abundance increases in response to DNA replication stress; PMP2 has a paralog, PMP1, that arose from the whole genome duplication"
S000003271,YGR039W,,2.0,24.0,12.0,"[12.0, 12.0]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the Autonomously Replicating Sequence ARS722"
S000001922,YFR026C,ULI1,2.0,24.0,12.0,"[12.0, 12.0]",Protein of unknown function; involved in and induced by the endoplasmic reticulum unfolded protein response (UPR); SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum
S000002216,YDL058W,USO1,2.0,24.0,12.0,"[12.0, 12.0]",Essential protein involved in vesicle-mediated ER to Golgi transport; binds membranes and functions during vesicle docking to the Golgi; required for assembly of the ER-to-Golgi SNARE complex
S000005158,YNL214W,PEX17,2.0,24.0,12.0,"[12.0, 12.0]",Membrane peroxin of the peroxisomal importomer complex; complex facilitates the import of peroxisomal matrix proteins; required for peroxisome biogenesis
S000001158,YHR116W,COX23,2.0,24.0,12.0,"[12.0, 12.0]",Protein that functions in mitochondrial copper homeostasis; mitochondrial intermembrane space protein; essential for functional cytochrome oxidase expression; homologous to Cox17p; contains twin cysteine-x9-cysteine motifs
S000005025,YNL081C,SWS2,2.0,24.0,12.0,"[12.0, 12.0]",Putative mitochondrial ribosomal protein of the small subunit; has similarity to E. coli S13 ribosomal protein; participates in controlling sporulation efficiency; localizes to vacuole in response to H2O2
S000003781,YJR020W,,2.0,24.0,12.0,"[12.0, 12.0]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000004682,YMR077C,VPS20,2.0,24.0,12.0,"[12.0, 12.0]",Myristoylated subunit of the ESCRT-III complex; the endosomal sorting complex required for transport of transmembrane proteins into the multivesicular body pathway to the lysosomal/vacuolar lumen; cytoplasmic protein recruited to endosomal membranes
S000004997,YNL052W,COX5A,2.0,24.0,12.0,"[12.0, 12.0]","Subunit Va of cytochrome c oxidase; cytochrome c oxidase is the terminal member of the mitochondrial inner membrane electron transport chain; Cox5Ap is predominantly expressed during aerobic growth while its isoform Vb (Cox5Bp) is expressed during anaerobic growth; COX5A has a paralog, COX5B, that arose from the whole genome duplication"
S000006563,TF(GAA)D,,2.0,24.0,12.0,"[12.0, 12.0]","Phenylalanine tRNA (tRNA-Phe), predicted by tRNAscan-SE analysis"
S000005767,YOR241W,MET7,2.0,24.0,12.0,"[12.0, 12.0]","Folylpolyglutamate synthetase; catalyzes extension of the glutamate chains of the folate coenzymes, required for methionine synthesis and for maintenance of mitochondrial DNA; protein abundance increases in response to DNA replication stress"
S000003177,YGL209W,MIG2,2.0,24.0,12.0,"[12.0, 12.0]","Zinc finger transcriptional repressor; cooperates with Mig1p in glucose-induced gene repression; under low glucose conditions relocalizes to mitochondrion, where it interacts with Ups1p, antagonizes mitochondrial fission factor Dnm1p, indicative of a role in mitochondrial fusion or regulating morphology; regulates filamentous growth in response to glucose depletion; activated in stochastic pulses of nuclear localization in response to low glucose"
S000002189,YDL031W,DBP10,2.0,24.0,12.0,"[12.0, 12.0]",Putative ATP-dependent RNA helicase of the DEAD-box protein family; constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis
S000002529,YDR122W,KIN1,2.0,24.0,12.0,"[12.0, 12.0]","Serine/threonine protein kinase involved in regulation of exocytosis; localizes to the cytoplasmic face of the plasma membrane; KIN1 has a paralog, KIN2, that arose from the whole genome duplication"
S000005976,YPL055C,LGE1,2.0,24.0,12.0,"[12.0, 12.0]","Protein of unknown function; null mutant forms abnormally large cells, and homozygous diploid null mutant displays delayed premeiotic DNA synthesis and reduced efficiency of meiotic nuclear division"
S000005975,YPL054W,LEE1,2.0,24.0,12.0,"[12.0, 12.0]",Zinc-finger protein of unknown function
S000001457,YIR018W,YAP5,2.0,24.0,12.0,"[12.0, 12.0]","Basic leucine zipper (bZIP) iron-sensing transcription factor; involved in diauxic shift; YAP5 has a paralog, YAP7, that arose from the whole genome duplication"
S000001456,YIR017C,MET28,2.0,24.0,12.0,"[12.0, 12.0]",bZIP transcriptional activator in the Cbf1p-Met4p-Met28p complex; participates in the regulation of sulfur metabolism
S000004006,YLR016C,PML1,2.0,24.0,12.0,"[12.0, 12.0]",Subunit of the RES complex; RES complex is required for nuclear retention of unspliced pre-mRNAs; acts in the same pathway as Pml39p and Mlp1p
S000004007,YLR017W,MEU1,2.0,24.0,12.0,"[12.0, 12.0]",Methylthioadenosine phosphorylase (MTAP); catalyzes the initial step in the methionine salvage pathway; affects polyamine biosynthesis through regulation of ornithine decarboxylase (Spe1p) activity; regulates ADH2 gene expression
S000004487,YML025C,YML6,2.0,24.0,12.0,"[12.0, 12.0]","Mitochondrial ribosomal protein of the large subunit; has similarity to E. coli L4 ribosomal protein and human mitoribosomal MRP-L4 protein; essential for viability, unlike most other mitoribosomal proteins"
S000004570,YML102W,CAC2,2.0,24.0,12.0,"[12.0, 12.0]","Subunit of chromatin assembly factor I (CAF-1), with Rlf2p and Msi1p; chromatin assembly by CAF-1 is important for multiple processes including silencing at telomeres, mating type loci, and rDNA; maintenance of kinetochore structure, deactivation of the DNA damage checkpoint after DNA repair, chromatin dynamics during transcription; and repression of divergent transcription; relocalizes to the cytosol in response to hypoxia"
S000001470,YIR031C,DAL7,2.0,24.0,12.0,"[12.0, 12.0]","Malate synthase; can accept butyryl-CoA as acyl-CoA donor in addition to traditional substrate acetyl-CoA; recycles glyoxylate generated during allantoin degradation; SWAT-GFP and mCherry fusion proteins localize to the cytosol; expression sensitive to nitrogen catabolite repression and induced by allophanate, an intermediate in allantoin degradation"
S000001059,YHR017W,YSC83,2.0,24.0,12.0,"[12.0, 12.0]","Non-essential mitochondrial protein of unknown function; mRNA induced during meiosis, peaking between mid to late prophase of meiosis I; similar to S. douglasii YSD83"
S000004172,YLR182W,SWI6,2.0,24.0,12.0,"[12.0, 12.0]","Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p, which regulates Swi6p localization; required for the unfolded protein response, independently of its known transcriptional coactivators"
