,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000006388,YPR184W,GDB1,19.0,88.5955129825,4.66292173592,"[0.032049831, 0.50153512, 1.0320498, 1.179607, 1.7359002, 2.3208628, 2.4650092, 3.2988365, 3.4463935, 4.0313559, 4.3760042, 5.7545156, 6.3495321, 7.317452, 7.4650092, 8.3208628, 8.3208628, 10.031356, 10.616319]","Glycogen debranching enzyme; contains glucanotranferase and alpha-1,6-amyloglucosidase activities; required for glycogen degradation; phosphorylated in mitochondria; activity is inhibited by Igd1p; protein abundance increases in response to DNA replication stress"
S000004808,YMR195W,ICY1,20.0,87.8306461573,4.39153230786,"[0.88004673, 1.2950842, 1.7359002, 1.7645695, 2.3208628, 2.7683218, 2.8800468, 3.2988365, 4.2988362, 4.4463935, 4.6390386, 4.8614311, 4.8614311, 4.9609666, 4.9769082, 5.4463935, 6.6714602, 7.4650092, 7.6427908, 10.616319]","Protein of unknown function; required for viability in rich media of cells lacking mitochondrial DNA; mutants have an invasive growth defect with elongated morphology; induced by amino acid starvation; ICY1 has a paralog, ICY2, that arose from the whole genome duplication"
S000000545,YCL040W,GLK1,26.0,87.5617221594,3.36775854459,"[0.23850071, 0.50153512, 0.50153512, 0.50153512, 0.50153512, 0.88004673, 1.0320498, 1.349532, 1.7359002, 1.8800467, 2.0578282, 2.0578282, 2.3208628, 2.4650092, 2.8800468, 2.8800468, 3.6979322, 4.4463935, 4.6390386, 4.9609666, 5.2240009, 6.0864978, 6.3495321, 8.3208628, 8.9058256, 11.146833]","Glucokinase; catalyzes the phosphorylation of glucose at C6 in the first irreversible step of glucose metabolism; one of three glucose phosphorylating enzymes; expression regulated by non-fermentable carbon sources; GLK1 has a paralog, EMI2, that arose from the whole genome duplication"
S000006364,YPR160W,GPH1,18.0,87.0526004434,4.83625558019,"[0.50153512, 1.179607, 1.7359002, 1.7645695, 2.7359002, 2.7683218, 2.8800468, 2.9955239, 3.2988365, 4.3760042, 5.4084258, 5.7545156, 6.8800468, 7.317452, 7.317452, 8.9058256, 10.616319, 10.616319]",Glycogen phosphorylase required for the mobilization of glycogen; non-essential; regulated by cyclic AMP-mediated phosphorylation; expression is regulated by stress-response elements and by the HOG MAP kinase pathway
S000002205,YDL047W,SIT4,22.0,86.7745322287,3.94429691949,"[0.20197484, 0.50153512, 1.0578283, 1.179607, 1.6170124, 1.7359002, 1.8800467, 1.9955239, 1.9955239, 1.9955239, 2.9955239, 3.9609668, 3.9769082, 3.9769082, 4.5618706, 4.8614311, 5.0313559, 5.7545156, 8.3208628, 8.5804863, 10.031356, 10.561871]","Ceramide-activated, type 2A-related serine-threonine phosphatase; functions in the G1/S transition of the mitotic cycle; regulator of COPII coat dephosphorylation; required for ER to Golgi traffic; interacts with Hrr25p kinase; cytoplasmic and nuclear protein that modulates functions mediated by Pkc1p including cell wall and actin cytoskeleton organization; similar to human PP6"
S000005356,YNR073C,MAN2,15.0,86.3106133938,5.75404089292,"[0.88004673, 1.2950842, 1.4105614, 1.7359002, 3.6979322, 4.5618706, 4.8614311, 5.6714602, 6.3495321, 7.9955239, 8.3208628, 8.9058256, 10.031356, 10.031356, 10.561871]","Mannitol dehydrogenase; MAN2 has a paralog, DSF1, that arose from a segmental duplication"
S000004319,YLR327C,TMA10,19.0,86.1886736751,4.5362459829,"[0.086497612, 0.086497612, 0.16955335, 0.20197484, 1.4105614, 1.5015351, 1.7359002, 3.2988365, 4.1833591, 4.5618706, 4.6390386, 5.4084258, 5.4463935, 7.6427908, 7.9955239, 8.3208628, 8.3208628, 10.561871, 10.616319]","Protein of unknown function that associates with ribosomes; protein abundance increases in response to DNA replication stress; TMA10 has a paralog, STF2, that arose from the whole genome duplication"
S000003183,YGL215W,CLG1,25.0,85.7557554655,3.43023021862,"[0.032049831, 0.086497612, 0.086497612, 0.20197484, 0.88004673, 0.88004673, 1.0578283, 1.179607, 1.7359002, 1.7359002, 1.9955239, 2.2950842, 2.7359002, 3.2988365, 3.9609668, 4.6390386, 4.6390386, 4.8614311, 4.8614311, 4.9609666, 6.0864978, 7.6427908, 7.6427908, 8.9058256, 9.3532839]",Cyclin-like protein that interacts with Pho85p; has sequence similarity to G1 cyclins PCL1 and PCL2
S000002951,YDR543C,,19.0,85.0778604746,4.47778213024,"[0.34953201, 2.3208628, 2.7683218, 3.4463935, 3.4463935, 3.4463935, 3.4463935, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.9609666, 6.0864978, 6.6714602, 9.3532839, 10.561871]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000001416,YIL154C,IMP2',20.0,84.9335496426,4.24667748213,"[0.50153512, 0.61701232, 0.88004673, 1.2950842, 1.8800467, 2.3208628, 2.7359002, 3.3208628, 3.6979322, 4.2988362, 4.3760042, 4.5618706, 4.6390386, 5.4463935, 5.6714602, 6.3495321, 6.6170125, 7.4650092, 7.6427908, 10.616319]",Transcriptional activator involved in maintenance of ion homeostasis; also involved in protection against DNA damage caused by bleomycin and other oxidants; contains a C-terminal leucine-rich repeat
S000005130,YNL186W,UBP10,19.0,84.1349922419,4.42815748641,"[0.61701232, 0.61701232, 0.88004673, 1.4105614, 2.3208628, 2.7683218, 3.3208628, 3.4463935, 3.6979322, 3.9769082, 4.3760042, 4.5618706, 6.3495321, 6.6714602, 6.7869372, 6.9344945, 7.4650092, 8.0499716, 9.8837986]","Ubiquitin-specific protease, deubiquitinates Ub-protein moieties; interacts with proteins that function in rRNA production and ribosome biogenesis via its intrinsically disordered regions; stabilizes Rpa190p by deubiquitination; controls PCNA deubiquitylation; may regulate silencing by acting on Sir4p; involved in posttranscriptionally regulating Gap1p, possibly other transporters; localized to the nucleolus; null mutant phenotypes are functionally complemented by human USP36"
S000001830,YFL064C,,20.0,83.7321461439,4.1866073072,"[1.179607, 2.3208628, 2.7683218, 3.4463935, 3.4463935, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.0313559, 4.9609666, 6.6714602, 10.561871]",Putative protein of unknown function
S000005088,YNL144C,,24.0,83.5949925631,3.48312469013,"[0.16955335, 0.20197484, 0.29508424, 0.50153512, 0.61701232, 1.0578283, 1.4650092, 1.9955239, 1.9955239, 2.2950842, 2.3208628, 2.7359002, 2.7683218, 3.4463935, 3.6979322, 4.0313559, 4.3760042, 4.6390386, 4.8614311, 5.6714602, 6.3495321, 8.5804863, 8.9058256, 10.616319]","Putative protein of unknown function; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; contains a PH domain and binds phosphatidylinositols and phosphatidylethanolamine in a large-scale study; YNL144C has a paralog, YHR131C, that arose from the whole genome duplication"
S000003003,YGL035C,MIG1,15.0,83.2065776139,5.54710517426,"[0.16955335, 1.7324896, 1.9955239, 1.9955239, 2.4105616, 3.2988365, 5.0313559, 6.0864978, 6.3495321, 6.7869372, 8.0499716, 9.3532839, 9.3532839, 10.031356, 10.561871]","Transcription factor involved in glucose repression; sequence specific DNA binding protein containing two Cys2His2 zinc finger motifs; regulated by the SNF1 kinase and the GLC7 phosphatase; regulates filamentous growth along with Mig2p in response to glucose depletion; activated in stochastic pulses of nuclear localization, shuttling between cytosol and nucleus depending on external glucose levels and its phosphorylation state"
S000001858,YFL036W,RPO41,16.0,83.1949498653,5.19968436658,"[0.23850071, 1.0578283, 1.4650092, 2.7359002, 3.4463935, 4.0313559, 4.1833591, 4.6390386, 5.2240009, 6.6170125, 7.2019749, 7.6427908, 8.0499716, 8.0499716, 8.0499716, 10.561871]","Mitochondrial RNA polymerase; single subunit enzyme similar to those of T3 and T7 bacteriophages; requires a specificity subunit encoded by MTF1 for promoter recognition; Mtf1p interacts with and stabilizes the Rpo41p-promoter complex, enhancing DNA bending and melting to facilitate pre-initiation open complex formation; Rpo41p also synthesizes RNA primers for mitochondrial DNA replication"
S000005419,YOL058W,ARG1,21.0,83.1077886298,3.95751374428,"[0.086497612, 0.50153512, 0.61701232, 0.76456952, 1.0578283, 1.4650092, 1.7359002, 1.8800467, 2.3208628, 4.1833591, 4.6390386, 4.6390386, 4.8614311, 4.9609666, 5.0313559, 5.6714602, 6.0864978, 7.6427908, 8.3208628, 8.3208628, 8.3208628]",Arginosuccinate synthetase; catalyzes the formation of L-argininosuccinate from citrulline and L-aspartate in the arginine biosynthesis pathway; potential Cdc28p substrate
S000003030,YGL062W,PYC1,21.0,82.7484204173,3.94040097225,"[0.29508424, 0.61701232, 0.61701232, 0.73248953, 1.179607, 1.2950842, 1.7359002, 2.4105616, 2.9955239, 3.4463935, 3.7683218, 3.9769082, 3.9769082, 4.5618706, 4.9609666, 4.9769082, 5.5618706, 6.6714602, 8.9058256, 10.031356, 10.031356]","Pyruvate carboxylase isoform; cytoplasmic enzyme that converts pyruvate to oxaloacetate; differentially regulated than isoform Pyc2p; mutations in the human homolog are associated with lactic acidosis; PYC1 has a paralog, PYC2, that arose from the whole genome duplication"
S000007321,TH(GUG)Q,,14.0,82.5892992765,5.89923566261,"[0.16955335, 0.29508424, 1.7359002, 2.4105616, 5.0764441, 6.6714602, 7.4650092, 8.3208628, 8.3208628, 8.3208628, 8.3208628, 8.3208628, 8.5804863, 8.5804863]",Mitochondrial histidine tRNA (tRNA-His); predicted by tRNAscan-SE analysis
S000002393,YDL234C,GYP7,21.0,82.233889468,3.91589949848,"[0.086497612, 0.20197484, 0.20197484, 0.88004673, 0.88004673, 1.6170124, 1.7359002, 3.2988365, 3.3208628, 3.4463935, 3.9769082, 4.3760042, 4.4463935, 4.4463935, 4.6390386, 6.3495321, 6.3495321, 6.7869372, 6.9344945, 7.6427908, 10.616319]","GTPase-activating protein for yeast Rab family members; members include Ypt7p (most effective), Ypt1p, Ypt31p, and Ypt32p (in vitro); involved in vesicle mediated protein trafficking"
S000004885,YMR272C,SCS7,17.0,82.1629018709,4.83311187476,"[0.086497612, 0.16955335, 0.20197484, 0.88004673, 2.7683218, 3.3208628, 4.1833591, 4.4463935, 4.9609666, 6.0864978, 6.2019749, 6.7869372, 6.7869372, 6.7869372, 7.317452, 10.561871, 10.616319]","Sphingolipid alpha-hydroxylase; functions in the alpha-hydroxylation of sphingolipid-associated very long chain fatty acids, has both cytochrome b5-like and hydroxylase/desaturase domains, not essential for growth"
S000028805,YJL133C-A,,17.0,81.7669181824,4.80981871661,"[0.34953201, 0.34953201, 1.2019749, 1.7359002, 3.2988365, 3.4463935, 3.4463935, 3.7683218, 3.9769082, 4.3760042, 5.4463935, 5.5618706, 6.9344945, 8.3208628, 8.9058256, 10.031356, 10.616319]","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000001205,YHR162W,MPC2,18.0,81.6264611632,4.53480339795,"[0.16955335, 0.61701232, 1.0864977, 1.6170124, 2.3208628, 2.3208628, 3.3208628, 3.4463935, 3.9769082, 4.3760042, 4.3760042, 4.3760042, 5.4463935, 6.0864978, 7.4650092, 10.031356, 10.031356, 10.561871]","Highly conserved subunit of the mitochondrial pyruvate carrier (MPC); expressed during growth on fermentable carbon sources, and heterodimerizes with Mpc1p to form the fermentative isoform of MPC; MPC localizes to the mitochondrial inner membrane and mediates pyruvate uptake; MPC2 paralog, MPC3, heterodimerizes with Mpc1p to form the respiratory MPC isoform"
S000000310,YBR106W,PHO88,18.0,81.5734551176,4.53185861765,"[0.086497612, 0.16955335, 1.349532, 1.349532, 1.6170124, 1.9955239, 2.3208628, 2.7359002, 3.9769082, 4.3760042, 4.6390386, 4.8614311, 4.9769082, 7.6427908, 8.3208628, 10.031356, 10.561871, 10.561871]",Probable membrane protein; involved in phosphate transport; role in the maturation of secretory proteins; pho88 pho86 double null mutant exhibits enhanced synthesis of repressible acid phosphatase at high inorganic phosphate concentrations
S000004613,YMR011W,HXT2,17.0,81.393453382,4.78785019894,"[0.086497612, 0.16955335, 0.61701232, 0.61701232, 1.7359002, 1.9955239, 2.3208628, 4.0313559, 4.3760042, 5.0764441, 6.2019749, 7.317452, 7.4650092, 8.3208628, 9.8837986, 10.031356, 11.146833]",High-affinity glucose transporter of the major facilitator superfamily; expression is induced by low levels of glucose and repressed by high levels of glucose
S000003711,YJL175W,,16.0,81.3162847161,5.08226779476,"[0.61701232, 1.7359002, 2.3208628, 3.3208628, 3.3208628, 3.6979322, 4.3760042, 4.3760042, 4.3760042, 5.6714602, 6.0864978, 6.7869372, 8.0499716, 8.3208628, 8.9058256, 9.3532839]","Dubious open reading frame unlikely to encode a functional protein; deletion confers resistance to cisplatin, hypersensitivity to 5-fluorouracil, and growth defect at high pH with high calcium; overlaps gene for SWI3 transcription factor"
S000000210,YBR006W,UGA2,17.0,81.1433447525,4.77313792662,"[0.086497612, 0.16955335, 0.20197484, 2.7359002, 2.9955239, 3.2988365, 3.4463935, 3.9769082, 3.9769082, 4.9769082, 5.7545156, 6.0864978, 6.3495321, 8.3208628, 8.3208628, 9.8837986, 10.561871]",Succinate semialdehyde dehydrogenase; involved in the utilization of gamma-aminobutyrate (GABA) as a nitrogen source; part of the 4-aminobutyrate and glutamate degradation pathways; localized to the cytoplasm
S000006318,YPR114W,,14.0,80.8129661642,5.77235472601,"[0.032049831, 1.4650092, 1.8800467, 2.7359002, 5.0313559, 5.4084258, 5.7545156, 8.3208628, 8.3208628, 8.3208628, 8.3208628, 8.3208628, 8.3208628, 8.5804863]",Putative protein of unknown function
S000000049,YAL053W,FLC2,19.0,80.559514787,4.23997446248,"[0.032049831, 0.20197484, 0.29508424, 1.2019749, 1.4650092, 1.5015351, 1.7359002, 1.7645695, 3.7683218, 4.6390386, 5.4084258, 5.4463935, 6.0864978, 6.0864978, 7.6427908, 8.3208628, 8.3208628, 8.3208628, 8.3208628]","Putative calcium channel involved in calcium release under hypotonic stress; required for uptake of FAD into endoplasmic reticulum; involved in cell wall maintenance; FLC2 has a paralog, YOR365C, that arose from the whole genome duplication"
S000000050,YAL054C,ACS1,18.0,80.3575399481,4.46430777489,"[0.032049831, 0.29508424, 1.2019749, 1.4650092, 1.5015351, 1.7359002, 1.7645695, 3.7683218, 4.6390386, 5.4084258, 5.4463935, 6.0864978, 6.0864978, 7.6427908, 8.3208628, 8.3208628, 8.3208628, 8.3208628]","Acetyl-coA synthetase isoform; along with Acs2p, acetyl-coA synthetase isoform is the nuclear source of acetyl-coA for histone acetylation; expressed during growth on nonfermentable carbon sources and under aerobic conditions"
S000004903,YMR290C,HAS1,18.0,80.1834485531,4.45463603073,"[0.29508424, 0.50153512, 0.61701232, 1.0578283, 1.0578283, 1.4105614, 1.6170124, 1.7359002, 3.9609668, 4.3760042, 4.6390386, 4.8614311, 6.2019749, 8.3208628, 8.9058256, 10.031356, 10.031356, 10.561871]",ATP-dependent RNA helicase; involved in the biogenesis of 40S and 60S ribosome subunits; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribosomal particles
S000004905,YMR291W,TDA1,18.0,80.1834485531,4.45463603073,"[0.29508424, 0.50153512, 0.61701232, 1.0578283, 1.0578283, 1.4105614, 1.6170124, 1.7359002, 3.9609668, 4.3760042, 4.6390386, 4.8614311, 6.2019749, 8.3208628, 8.9058256, 10.031356, 10.031356, 10.561871]",Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene; relocalizes from nucleus to cytoplasm upon DNA replication stress
S000028639,YGR174W-A,,21.0,80.1491124071,3.81662440034,"[0.032049831, 0.086497612, 0.34953201, 0.50153512, 1.179607, 1.2950842, 1.7359002, 2.0578282, 2.7359002, 2.9955239, 3.2988365, 3.9609668, 4.0313559, 5.7545156, 5.7545156, 6.0864978, 6.9344945, 7.317452, 7.9955239, 7.9955239, 8.0499716]","Putative protein of unknown function; predicted to have a role in cell budding based on computational ""guilt by association"" analysis"
S000003032,YGL064C,MRH4,14.0,79.9317792654,5.70941280467,"[1.4650092, 1.6170124, 1.7359002, 1.7645695, 3.4463935, 3.4463935, 4.0313559, 4.3760042, 8.5804863, 8.9058256, 9.8837986, 10.031356, 10.031356, 10.616319]","Mitochondrial ATP-dependent RNA helicase of the DEAD-box family; required for assembly of the large subunit of mitochondrial ribosomes; binds to the large subunit rRNA, 21S_rRNA; localizes to the matrix face of the mitochondrial inner membrane and associates with the large subunit precursor and with mature ribosomes"
S000005978,YPL057C,SUR1,19.0,79.9075426459,4.20566013926,"[0.29508424, 0.35397792, 0.50153512, 1.4105614, 1.4105614, 1.7359002, 1.7359002, 3.4463935, 3.4463935, 3.4463935, 4.0313559, 4.1833591, 5.7545156, 5.7545156, 6.6170125, 7.9955239, 8.3208628, 8.3208628, 11.146833]","Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog, CSH1, that arose from the whole genome duplication"
S000002237,YDL079C,MRK1,13.0,79.7166308165,6.13204852434,"[0.88004673, 1.7359002, 2.2950842, 2.2950842, 2.7359002, 5.7545156, 5.7545156, 8.3208628, 8.3208628, 9.8837986, 10.031356, 10.561871, 11.146833]","Glycogen synthase kinase 3 (GSK-3) homolog; one of four GSK-3 homologs in S. cerevisiae that function to activate Msn2p-dependent transcription of stress responsive genes and that function in protein degradation; MRK1 has a paralog, RIM11, that arose from the whole genome duplication"
S000000080,YAR035W,YAT1,16.0,79.5371415019,4.97107134387,"[0.50153512, 2.3208628, 2.4105616, 2.4105616, 3.4463935, 3.9769082, 4.4463935, 4.8614311, 4.9609666, 4.9769082, 5.4084258, 5.4084258, 6.3495321, 7.4650092, 10.031356, 10.561871]",Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated
S000005296,YNR013C,PHO91,17.0,79.3373267651,4.66690157442,"[1.2019749, 1.7359002, 1.7645695, 1.9955239, 2.3208628, 2.7683218, 3.6979322, 4.1833591, 4.3760042, 4.4463935, 4.8614311, 5.4463935, 6.3495321, 7.2019749, 8.0499716, 8.9058256, 10.031356]","Low-affinity vacuolar phosphate transporter; exports phosphate from the vacuolar lumen to the cytosol; regulates phosphate and polyphosphate metabolism; acts upstream of Pho81p in regulation of the PHO pathway; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); deletion of pho84, pho87, pho89, pho90, and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth"
S000005469,YOL109W,ZEO1,29.0,78.8026510105,2.71733279346,"[0.086497612, 0.16955335, 0.34953201, 0.61701232, 0.61701232, 0.73248953, 0.73248953, 0.75451583, 0.75451583, 0.75451583, 0.76456952, 0.88004673, 1.179607, 1.4105614, 1.4105614, 1.4105614, 1.8800467, 1.9955239, 2.3208628, 3.6979322, 4.4463935, 5.4084258, 5.5618706, 6.3495321, 6.6170125, 6.6170125, 6.6170125, 6.6714602, 7.9955239]",Peripheral membrane protein of the plasma membrane; interacts with Mid2p; regulates the cell integrity pathway mediated by Pkc1p and Slt2p; the authentic protein is detected in a phosphorylated state in highly purified mitochondria
